 RealId,Fid,WGSX,WGSY,PointCode,Diameter,Elev,RegDate,Depth,PipeType,Material,InstrumentHeight,SmartModel,PipeModel,Images
gnseA10,1724291537101605056851,35.139718890000,128.906019010000,OL,500,0,2020-11-09T09:26:50.000Z,-2.26,3,15,0,42,44,gnseA/201109-102-1.JPG|gnseA/201109-102-2.JPG
gnseA10,1724291537101605056811,35.139717200000,128.906046550000,OL,500,0,2020-11-09T09:26:40.000Z,-2.29,3,15,0,42,44,gnseA/201109-101-1.JPG|gnseA/201109-101-2.JPG
gnseA10,1724291537101605056761,35.139716350000,128.906053470000,OL,500,0,2020-11-09T09:26:30.000Z,-2.23,3,15,0,42,44,gnseA/201109-100-1.JPG|gnseA/201109-100-2.JPG
gnseA10,1724291537101605056677,35.139715300000,128.906066470000,OL,450,0,2020-11-09T09:26:10.000Z,-2.23,3,15,0,42,44,gnseA/201109-098-1.JPG|gnseA/201109-098-2.JPG
gnseA10,1724291537101605056640,35.139714420000,128.906088280000,OL,450,0,2020-11-09T09:26:00.000Z,-2.27,3,15,0,42,44,gnseA/201109-097-1.JPG|gnseA/201109-097-2.JPG
gnseA10,1724291537101605056589,35.139712910000,128.906115490000,OL,450,0,2020-11-09T09:25:50.000Z,-2.28,3,15,0,42,44,gnseA/201109-096-1.JPG|gnseA/201109-096-2.JPG
gnseA10,1724291537101605056540,35.139711370000,128.906142830000,OL,450,0,2020-11-09T09:25:40.000Z,-2.3,3,15,0,42,44,gnseA/201109-095-1.JPG|gnseA/201109-095-2.JPG
gnseA10,1724291537101605056493,35.139709920000,128.906170360000,OL,450,0,2020-11-09T09:25:30.000Z,-2.3,3,15,0,42,44,gnseA/201109-094-1.JPG|gnseA/201109-094-2.JPG
gnseA10,1724291537101605056437,35.139708430000,128.906197420000,OL,450,0,2020-11-09T09:25:20.000Z,-2.3,3,15,0,42,44,gnseA/201109-093-1.JPG|gnseA/201109-093-2.JPG
gnseA10,1724291537101605056395,35.139706950000,128.906224830000,OL,450,0,2020-11-09T09:25:10.000Z,-2.3,3,15,0,42,44,gnseA/201109-092-1.JPG|gnseA/201109-092-2.JPG
gnseA10,1724291537101605056345,35.139705520000,128.906252350000,OL,450,0,2020-11-09T09:25:00.000Z,-2.3,3,15,0,42,44,gnseA/201109-091-1.JPG|gnseA/201109-091-2.JPG
gnseA10,1724291537101605056303,35.139704020000,128.906279780000,OL,450,0,2020-11-09T09:24:50.000Z,-2.31,3,15,0,42,44,gnseA/201109-090-1.JPG|gnseA/201109-090-2.JPG
gnseA10,1724291537101605056257,35.139702650000,128.906307250000,OL,450,0,2020-11-09T09:24:40.000Z,-2.32,3,15,0,42,44,gnseA/201109-089-1.JPG|gnseA/201109-089-2.JPG
gnseA10,1724291537101605056214,35.139700890000,128.906334550000,OL,450,0,2020-11-09T09:24:30.000Z,-2.31,3,15,0,42,44,gnseA/201109-088-1.JPG|gnseA/201109-088-2.JPG
gnseA10,1724291537101605056169,35.139699200000,128.906362070000,OL,450,0,2020-11-09T09:24:20.000Z,-2.32,3,15,0,42,44,gnseA/201109-087-1.JPG|gnseA/201109-087-2.JPG
gnseA10,1724291537101605056125,35.139697770000,128.906389260000,OL,450,0,2020-11-09T09:24:10.000Z,-2.34,3,15,0,42,44,gnseA/201109-086-1.JPG|gnseA/201109-086-2.JPG
gnseA10,1724291537101605056084,35.139696160000,128.906416680000,OL,450,0,2020-11-09T09:24:00.000Z,-2.35,3,15,0,42,44,gnseA/201109-085-1.JPG|gnseA/201109-085-2.JPG
gnseA10,1724291537101605056030,35.139694730000,128.906444130000,OL,450,0,2020-11-09T09:23:50.000Z,-2.37,3,15,0,42,44,gnseA/201109-084-1.JPG|gnseA/201109-084-2.JPG
gnseA10,1724291537101605055988,35.139692910000,128.906471600000,OL,450,0,2020-11-09T09:23:40.000Z,-2.37,3,15,0,42,44,gnseA/201109-083-1.JPG|gnseA/201109-083-2.JPG
gnseA10,1724291537101605055919,35.139691490000,128.906492650000,OL,450,0,2020-11-09T09:23:30.000Z,-2.36,3,15,0,42,44,gnseA/201109-082-1.JPG|gnseA/201109-082-2.JPG
gnseA10,1724291537101605055798,35.139344260000,128.905659250000,OL,450,0,2020-11-09T09:23:20.000Z,-1.81,3,15,0,42,44,gnseA/201109-046-1.JPG|gnseA/201109-046-2.JPG
gnseA10,1724291537101605055751,35.139343000000,128.905684840000,OL,450,0,2020-11-09T09:23:10.000Z,-1.87,3,15,0,42,44,gnseA/201109-047-1.JPG|gnseA/201109-047-2.JPG
gnseA10,1724291537101605055687,35.139341700000,128.905712220000,OL,450,0,2020-11-09T09:23:00.000Z,-1.88,3,15,0,42,44,gnseA/201109-048-1.JPG|gnseA/201109-048-2.JPG
gnseA10,1724291537101605055633,35.139340330000,128.905739650000,OL,450,0,2020-11-09T09:22:50.000Z,-1.89,3,15,0,42,44,gnseA/201109-049-1.JPG|gnseA/201109-049-2.JPG
gnseA10,1724291537101605055589,35.139338850000,128.905767270000,OL,450,0,2020-11-09T09:22:40.000Z,-1.9,3,15,0,42,44,gnseA/201109-050-1.JPG|gnseA/201109-050-2.JPG
gnseA10,1724291537101605055545,35.139337250000,128.905794860000,OL,450,0,2020-11-09T09:22:30.000Z,-1.89,3,15,0,42,44,gnseA/201109-051-1.JPG|gnseA/201109-051-2.JPG
gnseA10,1724291537101605055501,35.139335640000,128.905822120000,OL,450,0,2020-11-09T09:22:20.000Z,-1.9,3,15,0,42,44,gnseA/201109-052-1.JPG|gnseA/201109-052-2.JPG
gnseA10,1724291537101605055464,35.139334300000,128.905849770000,OL,450,0,2020-11-09T09:22:10.000Z,-1.9,3,15,0,42,44,gnseA/201109-053-1.JPG|gnseA/201109-053-2.JPG
gnseA10,1724291537101605055419,35.139333030000,128.905876980000,OL,450,0,2020-11-09T09:22:00.000Z,-1.92,3,15,0,42,44,gnseA/201109-054-1.JPG|gnseA/201109-054-2.JPG
gnseA10,1724291537101605055371,35.139331400000,128.905904390000,OL,450,0,2020-11-09T09:21:50.000Z,-1.92,3,15,0,42,44,gnseA/201109-055-1.JPG|gnseA/201109-055-2.JPG
gnseA10,1724291537101605055326,35.139330020000,128.905932040000,OL,450,0,2020-11-09T09:21:40.000Z,-1.92,3,15,0,42,44,gnseA/201109-056-1.JPG|gnseA/201109-056-2.JPG
gnseA10,1724291537101605055284,35.139328340000,128.905959230000,OL,450,0,2020-11-09T09:21:30.000Z,-1.93,3,15,0,42,44,gnseA/201109-057-1.JPG|gnseA/201109-057-2.JPG
gnseA10,1724291537101605055241,35.139326910000,128.905986670000,OL,450,0,2020-11-09T09:21:20.000Z,-1.93,3,15,0,42,44,gnseA/201109-058-1.JPG|gnseA/201109-058-2.JPG
gnseA10,1724291537101605055187,35.139324810000,128.906014390000,OL,450,0,2020-11-09T09:21:10.000Z,-1.95,3,15,0,42,44,gnseA/201109-059-1.JPG|gnseA/201109-059-2.JPG
gnseA10,1724291537101605055142,35.139323590000,128.906041870000,OL,450,0,2020-11-09T09:21:00.000Z,-1.96,3,15,0,42,44,gnseA/201109-060-1.JPG|gnseA/201109-060-2.JPG
gnseA10,1724291537101605055108,35.139321730000,128.906069410000,OL,450,0,2020-11-09T09:20:50.000Z,-1.94,3,15,0,42,44,gnseA/201109-061-1.JPG|gnseA/201109-061-2.JPG
gnseA10,1724291537101605055061,35.139321000000,128.906078660000,OL,450,0,2020-11-09T09:20:40.000Z,-1.92,3,15,0,42,44,gnseA/201109-062-1.JPG|gnseA/201109-062-2.JPG
gnseA10,1724291537101605054943,35.139320330000,128.906091740000,OL,450,0,2020-11-09T09:20:20.000Z,-1.94,3,15,0,42,44,gnseA/201109-064-1.JPG|gnseA/201109-064-2.JPG
gnseA10,1724291537101605054903,35.139318700000,128.906118100000,OL,450,0,2020-11-09T09:20:10.000Z,-1.99,3,15,0,42,44,gnseA/201109-065-1.JPG|gnseA/201109-065-2.JPG
gnseA10,1724291537101605054832,35.139316930000,128.906145270000,OL,450,0,2020-11-09T09:20:00.000Z,-1.99,3,15,0,42,44,gnseA/201109-066-1.JPG|gnseA/201109-066-2.JPG
gnseA10,1724291537101605054786,35.139315210000,128.906172570000,OL,450,0,2020-11-09T09:19:50.000Z,-2,3,15,0,42,44,gnseA/201109-067-1.JPG|gnseA/201109-067-2.jpg
gnseA10,1724291537101605054746,35.139313430000,128.906199940000,OL,450,0,2020-11-09T09:19:40.000Z,-1.99,3,15,0,42,44,gnseA/201109-068-1.JPG|gnseA/201109-068-2.jpg
gnseA10,1724291537101605054700,35.139311430000,128.906227350000,OL,450,0,2020-11-09T09:19:30.000Z,-2,3,15,0,42,44,gnseA/201109-069-1.JPG|gnseA/201109-069-2.JPG
gnseA10,1724291537101605054644,35.139309800000,128.906254770000,OL,450,0,2020-11-09T09:19:20.000Z,-2,3,15,0,42,44,gnseA/201109-070-1.JPG|gnseA/201109-070-2.JPG
gnseA10,1724291537101605054599,35.139308540000,128.906282150000,OL,450,0,2020-11-09T09:19:10.000Z,-2.02,3,15,0,42,44,gnseA/201109-071-1.JPG|gnseA/201109-071-2.JPG
gnseA10,1724291537101605054548,35.139306840000,128.906309570000,OL,450,0,2020-11-09T09:19:00.000Z,-2.02,3,15,0,42,44,gnseA/201109-072-1.JPG|gnseA/201109-072-2.JPG
gnseA10,1724291537101605054491,35.139305170000,128.906336960000,OL,450,0,2020-11-09T09:18:50.000Z,-2.03,3,15,0,42,44,gnseA/201109-073-1.JPG|gnseA/201109-073-2.JPG
gnseA10,1724291537101605054448,35.139303480000,128.906364330000,OL,450,0,2020-11-09T09:18:40.000Z,-2.03,3,15,0,42,44,gnseA/201109-075-1.JPG|gnseA/201109-075-2.JPG
gnseA10,1724291537101605054399,35.139301830000,128.906391680000,OL,450,0,2020-11-09T09:18:30.000Z,-2.05,3,15,0,42,44,gnseA/201109-075-1.JPG|gnseA/201109-075-2.JPG
gnseA10,1724291537101605054354,35.139300140000,128.906419190000,OL,450,0,2020-11-09T09:18:20.000Z,-2.05,3,15,0,42,44,gnseA/201109-076-1.JPG|gnseA/201109-076-2.JPG
gnseA10,1724291537101605054312,35.139298520000,128.906446670000,OL,450,0,2020-11-09T09:18:10.000Z,-2.07,3,15,0,42,44,gnseA/201109-077-1.JPG|gnseA/201109-077-2.JPG
gnseA10,1724291537101605054242,35.139297110000,128.906474040000,OL,450,0,2020-11-09T09:17:55.000Z,-2.06,3,15,0,42,44,gnseA/201109-078-1.JPG|gnseA/201109-078-2.JPG
gnseA10,1724291537101605054035,35.138945620000,128.905755380000,OL,450,0,2020-11-09T09:17:30.000Z,-1.99,3,15,0,42,44,gnseA/201109-045-1.JPG|gnseA/201109-045-2.JPG
gnseA10,1724291537101605053977,35.138944080000,128.905781760000,OL,450,0,2020-11-09T09:17:20.000Z,-2.04,3,15,0,42,44,gnseA/201109-044-1.JPG|gnseA/201109-044-2.JPG
gnseA10,1724291537101605053928,35.138943320000,128.905792850000,OL,450,0,2020-11-09T09:17:10.000Z,-2.04,3,15,0,42,44,gnseA/201109-043-1.JPG|gnseA/201109-043-2.JPG
gnseA10,1724291537101605053882,35.138941960000,128.905820150000,OL,450,0,2020-11-09T09:17:00.000Z,-2.05,3,15,0,42,44,gnseA/201109-042-1.JPG|gnseA/201109-042-2.JPG
gnseA10,1724291537101605053822,35.138940550000,128.905847550000,OL,450,0,2020-11-09T09:16:50.000Z,-2.06,3,15,0,42,44,gnseA/201109-041-1.JPG|gnseA/201109-041-2.JPG
gnseA10,1724291537101605053776,35.138939170000,128.905874870000,OL,450,0,2020-11-09T09:16:40.000Z,-2.06,3,15,0,42,44,gnseA/201109-040-1.JPG|gnseA/201109-040-2.JPG
gnseA10,1724291537101605053737,35.138937620000,128.905902350000,OL,450,0,2020-11-09T09:16:30.000Z,-2.08,3,15,0,42,44,gnseA/201109-039-1.JPG|gnseA/201109-039-2.JPG
gnseA10,1724291537101605053663,35.138934880000,128.905957280000,OL,450,0,2020-11-09T09:15:55.000Z,-2.08,3,15,0,42,44,gnseA/201109-037-1.JPG|gnseA/201109-037-2.JPG
gnseA10,1724291537101605053579,35.138936430000,128.905929950000,OL,450,0,2020-11-09T09:16:10.000Z,-2.08,3,15,0,42,44,gnseA/201109-038-1.JPG|gnseA/201109-038-2.JPG
gnseA10,1724291537101605053529,35.138934880000,128.905957280000,OL,450,0,2020-11-09T09:16:00.000Z,-2.08,3,15,0,42,44,gnseA/201109-037-1.JPG|gnseA/201109-037-2.JPG
gnseA10,1724291537101605053485,35.138933260000,128.905984590000,OL,450,0,2020-11-09T09:15:50.000Z,-2.09,3,15,0,42,44,gnseA/201109-036-1.JPG|gnseA/201109-036-2.JPG
gnseA10,1724291537101605053440,35.138931560000,128.906012070000,OL,450,0,2020-11-09T09:15:40.000Z,-2.09,3,15,0,42,44,gnseA/201109-035-1.JPG|gnseA/201109-035-2.JPG
gnseA10,1724291537101605053397,35.138929730000,128.906039460000,OL,450,0,2020-11-09T09:15:30.000Z,-2.1,3,15,0,42,44,gnseA/201109-034-1.JPG|gnseA/201109-034-2.JPG
gnseA10,1724291537101605053353,35.138927960000,128.906066750000,OL,450,0,2020-11-09T09:15:20.000Z,-2.11,3,15,0,42,44,gnseA/201109-033-1.JPG|gnseA/201109-033-2.JPG
gnseA10,1724291537101605053195,35.138925960000,128.906094240000,OL,450,0,2020-11-09T09:15:10.000Z,-2.11,3,15,0,42,44,gnseA/201109-032-1.JPG|gnseA/201109-032-2.JPG
gnseA10,1724291537101605053128,35.138924190000,128.906121590000,OL,450,0,2020-11-09T09:15:00.000Z,-2.12,3,15,0,42,44,gnseA/201109-031-1.JPG|gnseA/201109-031-2.JPG
gnseA10,1724291537101605053059,35.138922580000,128.906148980000,OL,450,0,2020-11-09T09:14:45.000Z,-2.13,3,15,0,42,44,gnseA/201109-030-1.JPG|gnseA/201109-030-2.JPG
gnseA10,1724291537101605052971,35.138921230000,128.906176380000,OL,450,0,2020-11-09T09:14:30.000Z,-2.13,3,15,0,42,44,gnseA/201109-029-1.JPG|gnseA/201109-029-2.JPG
gnseA10,1724291537101604999658,35.138919860000,128.906203760000,OL,450,0,2020-11-09T09:14:18.000Z,-2.13,3,15,0,42,44,gnseA/201109-028-1.JPG|gnseA/201109-028-2.JPG
gnseA10,1724291537101604999551,35.138918470000,128.906231130000,OL,450,0,2020-11-09T09:12:31.000Z,-2.15,3,15,0,42,44,gnseA/201109-027-1.JPG|gnseA/201109-027-2.JPG
gnseA10,1724291537101604999508,35.138917030000,128.906258510000,OL,450,0,2020-11-09T09:11:48.000Z,-2.17,3,15,0,42,44,gnseA/201109-026-1.JPG|gnseA/201109-026-2.JPG
gnseA10,1724291537101604999449,35.138915800000,128.906286020000,OL,450,0,2020-11-09T09:10:49.000Z,-2.17,3,15,0,42,44,gnseA/201109-025-1.JPG|gnseA/201109-025-2.JPG
gnseA10,1724291537101604999395,35.138914600000,128.906313260000,OL,450,0,2020-11-09T09:09:55.000Z,-2.18,3,15,0,42,44,gnseA/201109-024-1.JPG|gnseA/201109-024-2.JPG
gnseA10,1724291537101604999373,35.138912880000,128.906340640000,OL,450,0,2020-11-09T09:09:33.000Z,-2.19,3,15,0,42,44,gnseA/201109-023-1.JPG|gnseA/201109-023-2.JPG
gnseA10,1724291537101604999330,35.138911460000,128.906367980000,OL,450,0,2020-11-09T09:08:50.000Z,-2.21,3,15,0,42,44,gnseA/201109-022-1.JPG|gnseA/201109-022-2.JPG
gnseA10,1724291537101604999287,35.138909890000,128.906395490000,OL,450,0,2020-11-09T09:08:07.000Z,-2.21,3,15,0,42,44,gnseA/201109-021-1.JPG|gnseA/201109-021-2.JPG
gnseA10,1724291537101604999237,35.138908180000,128.906422770000,OL,450,0,2020-11-09T09:07:17.000Z,-2.2,3,15,0,42,44,gnseA/201109-020-1.JPG|gnseA/201109-020-2.JPG
gnseA10,1724291537101604999198,35.138906000000,128.906450290000,OL,450,0,2020-11-09T09:06:38.000Z,-2.22,3,15,0,42,44,gnseA/201109-019-1.JPG|gnseA/201109-019-2.JPG
gnseA10,1724291537101604999086,35.138904210000,128.906473410000,OL,450,0,2020-11-09T09:04:46.000Z,-2.19,3,15,0,42,44,gnseA/201109-018-1.JPG|gnseA/201109-018-2.JPG
gnseA10,1724291537101604564974,35.139735218385,128.905575956990,OL,600,0,2020-11-05T08:29:34.000Z,-1.77,3,15,0,42,44,gnseA/201105-65-02.jpg|gnseA/201105-65-01.jpg
gnseA10,1724291537101604564949,35.139714778346,128.905579623630,OL,600,0,2020-11-05T08:29:09.000Z,-1.8,3,15,0,42,44,gnseA/201105-64-02.jpg|gnseA/201105-64-01.jpg
gnseA10,1724291537101604564926,35.139692355740,128.905583841206,OL,600,0,2020-11-05T08:28:46.000Z,-1.82,3,15,0,42,44,gnseA/201105-63-02.jpg|gnseA/201105-63-01.jpg
gnseA10,1724291537101604564898,35.139669995946,128.905587696599,OL,600,0,2020-11-05T08:28:18.000Z,-1.82,3,15,0,42,44,gnseA/201105-62-02.jpg|gnseA/201105-62-01.jpg
gnseA10,1724291537101604564874,35.139647582036,128.905591508160,OL,600,0,2020-11-05T08:27:54.000Z,-1.82,3,15,0,42,44,gnseA/201105-61-02.jpg|gnseA/201105-61-01.jpg
gnseA10,1724291537101604564848,35.139625312250,128.905595198850,OL,600,0,2020-11-05T08:27:28.000Z,-1.83,3,15,0,42,44,gnseA/201105-60-02.jpg|gnseA/201105-60-01.jpg
gnseA10,1724291537101604564821,35.139602907464,128.905599153046,OL,600,0,2020-11-05T08:27:01.000Z,-1.85,3,15,0,42,44,gnseA/201105-59-02.jpg|gnseA/201105-59-01.jpg
gnseA10,1724291537101604564799,35.139580619368,128.905602481644,OL,600,0,2020-11-05T08:26:39.000Z,-1.85,3,15,0,42,44,gnseA/201105-58-02.jpg|gnseA/201105-58-01.jpg
gnseA10,1724291537101604564779,35.139558205774,128.905606699197,OL,600,0,2020-11-05T08:26:19.000Z,-1.85,3,15,0,42,44,gnseA/201105-57-02.jpg|gnseA/201105-57-01.jpg
gnseA10,1724291537101604564754,35.139535909185,128.905610697153,OL,600,0,2020-11-05T08:25:54.000Z,-1.85,3,15,0,42,44,gnseA/201105-56-02.jpg|gnseA/201105-56-01.jpg
