 RealId,Fid,WGSX,WGSY,PointCode,Diameter,Elev,RegDate,Depth,Type,PipeType,Material,InstrumentHeight,SmartModel,PipeModel,Images
gnseA12,1724291537121610690213,35.138508230000,128.911551700000,OL,150,0,2021-01-14T05:56:53.000Z,-3.09,1,1,7,0,42,47,gnseA/210114-47-1.jpg|gnseA/210114-47-2.jpg
gnseA12,1724291537121610689998,35.137530100000,128.912664100000,OL,150,0,2021-01-14T05:53:18.000Z,-3.09,7,1,7,0,42,47,gnseA/210114-46-1.jpg|gnseA/210114-46-2.jpg
gnseA12,1724291537121610689969,35.137532540000,128.912667100000,OL,150,0,2021-01-14T05:52:49.000Z,-3.01,7,1,7,0,42,47,gnseA/210114-44-1.jpg|gnseA/210114-44-2.jpg
gnseA12,1724291537121610689939,35.137534760000,128.912669600000,OL,150,0,2021-01-14T05:52:19.000Z,-2.8,1,1,7,0,42,47,gnseA/210114-42-1.jpg|gnseA/210114-42-2.jpg
gnseA12,1724291537121610689911,35.137537390000,128.912672800000,OL,150,0,2021-01-14T05:51:51.000Z,-2.45,6,1,7,0,42,47,gnseA/210114-41-1.jpg|gnseA/210114-41-2.jpg
gnseA12,1724291537121610689878,35.137539230000,128.912674900000,OL,150,0,2021-01-14T05:51:18.000Z,-2.29,6,1,7,0,42,47,gnseA/210114-39-1.jpg|gnseA/210114-39-2.jpg
gnseA12,1724291537121610689835,35.137541520000,128.912677500000,OL,150,0,2021-01-14T05:50:35.000Z,-2.22,1,1,7,0,42,47,gnseA/210114-37-1.jpg|gnseA/210114-37-2.jpg
gnseA12,1724291537121610689698,35.137545340000,128.912682500000,OL,150,0,2021-01-14T05:48:18.000Z,-2.23,5,1,7,0,42,47,gnseA/210114-36-1.jpg|gnseA/210114-36-2.jpg
gnseA12,1724291537121610689662,35.137547200000,128.912684700000,OL,150,0,2021-01-14T05:47:42.000Z,-2.29,5,1,7,0,42,47,gnseA/210114-34-1.jpg|gnseA/210114-34-2.jpg
gnseA12,1724291537121610689621,35.137548740000,128.912686300000,OL,150,0,2021-01-14T05:47:01.000Z,-2.41,1,1,7,0,42,47,gnseA/210114-32-1.jpg|gnseA/210114-32-2.jpg
gnseA12,1724291537121610689593,35.137551530000,128.912689700000,OL,150,0,2021-01-14T05:46:33.000Z,-2.83,4,1,7,0,42,47,gnseA/210114-31-1.jpg|gnseA/210114-31-2.jpg
